1.4255328077876 1.67602352993182 1.66468675192312 1.57994072589897 1.67386674081749 1.60340464966923 1.71798107758291 2.08916787054326 2.0372431734389 3.14572646473593 4.79910854090669 4.54297123964122 2.33058919103599 1.79347553398672 1.73508164685838 1.61979679088967 1.6192348301057 1.59262428523211 1.56183777603273 1.56179214241714 1.55993024636389 1.61852895645835 1.54646571780285 1.54588652657991 1.52739286912563 1.58831768526125 1.62507502644517 1.52596204887792 1.53842518048366 1.61063316142279
1.44669985242171 1.45595118978639 1.98530707301643 1.54889643587858 1.66318077337946 1.63062687722748 1.62276855499859 1.69325575842635 1.79624795731792 2.38613876736741 3.16892272413717 4.28458932808514 3.34583060107892 1.90570297972903 1.76739761189263 1.77340902494905 1.61617832195029 1.56683797679061 1.58581191395473 1.60609033298848 1.58339381565177 1.5414652325357 1.55903892251453 1.58996745485919 1.56012358667001 1.53849395112721 1.56864925963375 1.56130676289692 1.54352977329683 1.57398969953396
1.43462989336886 1.50460118761387 1.61380503014109 1.72952294974446 1.5582620134352 1.64617602330391 1.67343668425005 1.58303195427111 1.72232234314049 2.08448242415463 3.2797416350443 5.4085518818255 5.85263697223692 2.36590215209887 1.9549950328285 1.74589689140484 1.57876828874208 1.68133351781973 1.56326674511004 1.60542877420391 1.65246066480526 1.544920577536 1.58632390280426 1.64055893684222 1.59645100924514 1.55124507940236 1.59981193594744 1.58334293922806 1.61460454446064 1.56757493026606
1.47251838944308 1.54062401623225 1.72153413743274 1.59485749450209 1.92946797763382 1.95878803916326 1.57823657909383 1.64811351956485 1.95336318627633 1.80196194049156 3.96203905066285 3.67554140146795 3.59449161557058 3.70629299098753 2.07965098875947 1.77099998094875 1.69085959819476 1.61305044923647 1.62726431616176 1.56883483509801 1.58947452564977 1.56025543687283 1.55641103027921 1.54693257925794 1.58117950911083 1.59440582126716 1.55012147628281 1.55117549413093 1.62023399532582 1.52414248109874
1.50830756448892 1.57422618577363 1.78482122662016 1.73610937556093 1.5960441630769 1.70353287951132 1.5517873706871 1.57968249149898 1.58108118937897 1.7597785794811 2.12582226389913 2.81608722290416 6.17703408827481 6.02891710430659 3.31182485111735 1.9364806750085 1.72350213027879 1.61570208325235 1.58505933501604 1.61749568473623 1.55539899176043 1.56527865773252 1.56454393521485 1.55694091720177 1.61387170057413 1.56350101497836 1.55439494297126 1.54472290845343 1.60952146963198 1.5739989702182
1.45491835085033 1.60249763706493 1.61026067813268 1.63221520722993 1.58559441139006 1.54808952204503 1.55758616423676 1.97020947133624 1.72345254513993 1.59337962122562 2.09454683437501 3.02692760417344 4.68804254127238 3.97474022418239 4.0142495688217 2.00565314577453 1.72371102409735 1.74208662812587 1.58780194443671 1.57724562517635 1.5654275352783 1.61364972610559 1.55779535867334 1.56912375331356 1.61810203360427 1.56999440328791 1.6338784394409 1.5963490490139 1.67009136871926 1.5767171127176
1.4449670260853 1.54778468661336 1.55600599810874 1.61230466441703 1.63110382700121 1.58480337537006 1.54922710181161 1.55724018773764 1.75635049816915 1.73111136881194 1.74297349913978 2.49844821502082 4.34728540892025 5.03131691908823 3.4596928041316 2.55445969630926 1.84196805291897 1.66075144679919 1.62239367540972 1.5525417949787 1.55688435318417 1.63515379379299 1.56587935584583 1.56688104516501 1.55915694482225 1.54171319807843 1.57111997244525 1.62465334065539 1.62530531634147 1.61234364323004
1.44213314104708 1.47380917527937 1.617916444687 1.60481656683779 1.63959253101661 1.52639050988849 1.72044691216623 1.70952069421526 1.70205079087103 1.6626247053325 1.66797602091361 2.36660237325993 4.52074948467678 3.37394949294169 4.31495844255636 3.5191509878587 2.03796963391007 1.69502593718555 1.67974947996753 1.58178281842447 1.5772984578595 1.60956104427459 1.60702932248367 1.63100970714473 1.61356853969457 1.58410012019959 1.53667255492484 1.54353990326658 1.62425026470124 1.56536469506911
1.46860976544927 1.55942353521884 1.67353884020042 1.5486002674215 2.28806009704768 1.66948635963453 1.61833227521446 1.6047948600305 1.73605413061994 1.62611403309417 1.67784483802703 2.20294449225242 2.51169058270689 3.34006951405553 3.9197399307097 3.86709241890581 2.60862308457777 1.76937350033057 1.74605233203472 1.68240234606527 1.62445143582587 1.59356047000141 1.59178649501223 1.57699041539154 1.59464376800861 1.54685182983525 1.68475336733684 1.59283452179857 1.58732279923553 1.53399187016383
1.52197901112547 1.45315319294042 1.55839364727444 1.57110135449551 1.51005073295847 1.60235212789344 1.5218043619442 1.6788227199409 1.66315933889163 2.17231498394435 1.69540520013301 1.80243986761764 2.68037404091925 2.782854901798 3.62263097992793 4.36493561472266 3.57154309633841 1.91428571550909 2.03284724788506 1.66031661498009 1.58174789670568 1.55976765736448 1.57806144207052 1.66646749575815 1.6231120441361 1.61537967376615 1.59684065531788 1.6101693872698 1.57049058858286 1.63094177198825
