1.4648056467184 1.40784195593461 1.4499172981491 1.42686005619263 1.44975932507451 1.39655757742513 1.42090743922784 1.4329150417519 1.4307610309357 1.4086529553564 1.44216421754062 1.43281784545399 1.42409597077499 1.42669974785277 1.44727304644272 1.44879054805122 1.44037368824062 1.46446815564881 1.4387383374933
1.40884803898898 1.4177176255028 1.46184783068053 1.40291067732296 1.39011033978113 1.42949143960601 1.45459442496825 1.42586285184697 1.43601300102802 1.43611953343732 1.47190699648513 1.41007347297378 1.4327951930345 1.51692095983579 1.47214723345762 1.48020017496971 1.49379367525307 1.44657522879884 1.5032942845633
1.40989995235219 1.39107896654795 1.395068618773 1.41307214114571 1.40211912718685 1.41414812103255 1.43594419117744 1.42484553960244 1.4174270836999 1.49133683282481 1.508020959044 1.49257662411284 1.52069182720153 1.68716921855427 1.67583280215588 1.49606909900731 1.57460788938237 1.68240979576258 1.53868722153414
1.39095597445051 1.44984362813739 1.5051599496647 1.42333351021651 1.4747759482101 1.51199380319817 1.50552589915008 1.47713706311285 1.49043762366188 1.45596772873135 1.50180507311356 1.48272689271073 1.57388806984338 1.58462764861785 1.63216617966797 2.22894471177872 1.76483311207541 1.67064310387844 1.83993977759013
1.4117415775291 1.44689060482534 1.47533982732937 1.47619906907512 1.47455896220883 1.4501843975836 1.49119758273034 1.45260124639004 1.66292120291442 1.49036772224129 1.62614354555943 1.54362784544192 1.76703182155353 2.09417321858307 2.10827483975731 1.75122312914226 1.77673000218503 2.08698878899518 2.4175490988725
1.50947579976745 1.45672141536655 1.46673997782428 1.49587870335508 1.45567062814445 1.46457386070342 1.48580576119959 1.53638932833044 2.03043191626551 1.86211358860767 1.65759805380634 2.2015100509697 1.89804456463375 2.58887204267772 1.95904423008837 2.3639507463737 2.17404030606712 2.35511393668822 2.28486175349454
1.40459296472693 1.42364040214701 1.51810086081776 1.46003486063541 1.50898582975864 1.54577718826342 1.5287477714144 2.61452169288625 1.52031722747795 1.6954074125969 2.01374972758966 1.91618559294222 2.41696104996331 2.01938754545974 2.5458048218196 2.50673023929518 2.43958719401013 2.87254055934867 2.51115260288114
1.42706376349269 1.40851132522553 1.44491398320673 1.44372124873215 1.60251742716848 1.5538360743779 2.01700944540203 1.67957611066394 1.64073063838347 1.6427729165514 1.90140267351048 2.01030741750895 2.29496260739327 2.00831559477554 2.27096118661506 1.9568206489773 2.54013423836364 2.42267758962398 2.14643142495104
1.45557240249052 1.45819094557724 1.42701263439501 1.49177843325838 1.52203963856108 1.54566428415625 1.62436956333632 1.87117608157877 2.7993507158605 2.11442540360559 1.9448561678573 1.76152122507851 2.05195261505536 2.35037198397568 2.11550201630708 2.4838160900937 2.63126761587172 2.90079710163353 3.05414074670818
1.43352317839025 1.49192567832431 1.44201725029027 1.64215365688635 1.54947739749423 1.55946868605753 1.54141736754301 2.20815098264649 1.92978187054458 2.25562959788861 2.34109505017199 2.47388655923539 1.98164612734659 2.11525232898958 2.2735125807509 2.96723134858633 2.95466528766302 5.61145479987019 3.57306927058083
